transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,branch,city,country,region,department,manager,lat,lon,value_tier
T15334,2024-09-11,C2791,Coffee Machine,-8.0,84.10745953412425,creditcard,completed,-672.859676272994,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T29734,2024-09-11,C1052,Headphones,-3.0,,credit card,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T10954,2024-09-11,C2303,Laptop,645.0,756.4467522444044,credit card,Completed,487908.1551976408,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T89965,2024-09-11,C2407,Headphones,-6.0,536.4513974583824,Cash,completed,-3218.7083847502945,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T59924,2024-09-11,C009,Headphones,401.0,405.2324240354439,PayPal,completed,162498.202038213,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T78457,2024-09-11,C672,Tablet,867.0,65.98302801261461,PayPal,Pending,57207.285286936865,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T83877,2024-09-11,C3276,Coffee Machine,300.0,274.1162939131757,creditcard,complete,82234.88817395271,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T82755,2024-09-11,,Smartphone,-6.0,,PayPal,Failed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T1014,2024-09-11,C1914,Laptop,4.0,,Credit Card,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T48887,2024-09-11,C3613,Tablet,-9.0,,PayPal ,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T23001,2024-09-11,C3675,Smartphone,2.0,,PayPal,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T96926,2024-09-11,C540,Smartphone,718.0,520.8248462435589,creditcard,completed,373952.2396028753,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T34019,2024-09-11,C3987,Headphones,796.0,740.7349289733422,Credit Card,,589625.0034627804,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T8271,2024-09-11,C2124,Laptop,607.0,,PayPal ,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T70040,2024-09-12,C459,Coffee Machine,,,Credit Card,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
,2024-09-12,C4845,Tablet,4.0,945.7568279443832,credit card,Failed,3783.0273117775328,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T8873,2024-09-12,C3313,Laptop,751.0,966.090664173438,PayPal,Failed,725534.0887942519,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T44766,2024-09-12,C2843,Headphones,10.0,,creditcard,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T2123,2024-09-12,C2204,Headphones,3.0,770.1661693153279,PayPal,Pending,2310.498507945984,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T84949,2024-09-12,C2233,Smartphone,5.0,,PayPal ,Failed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T74650,2024-09-12,C4165,Smartphone,-5.0,,PayPal ,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T20247,2024-09-12,C2743,Laptop,4.0,,pay pal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T23486,2024-09-12,C579,Tablet,6.0,74.27983610329323,PayPal,,445.6790166197594,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T68643,2024-09-12,C3019,Laptop,232.0,,pay pal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T23295,2024-09-12,C3665,Tablet,9.0,267.2471784904774,pay pal,Pending,2405.2246064142964,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T44819,2024-09-12,,Coffee Machine,548.0,,PayPal ,completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T39426,2024-09-12,C1303,Coffee Machine,-5.0,786.04,PayPal ,complete,-3930.2,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T75660,2024-09-12,C2230,Laptop,-10.0,,creditcard,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T49427,2024-09-12,C3838,Tablet,340.0,62.10331569633588,Cash,completed,21115.1273367542,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
,2024-09-12,C1482,Laptop,-8.0,815.192293778617,credit card,Pending,-6521.538350228936,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T21547,2024-09-12,C3688,Tablet,938.0,50.55891944455016,Credit Card,Failed,47424.26643898805,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T50349,2024-09-12,C2483,Smartphone,244.0,,Cash,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T71213,2024-09-12,C3016,Tablet,492.0,263.8917152275807,creditcard,Completed,129834.7238919697,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T17421,2024-09-13,C2504,Coffee Machine,,,pay pal,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T58950,2024-09-13,C803,Coffee Machine,,888.1627016498553,Cash,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T38208,2024-09-13,C1876,Headphones,-8.0,272.9199930624484,credit card,Failed,-2183.359944499587,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T32863,2024-09-13,C3313,Tablet,7.0,783.6924206915586,PayPal,complete,5485.8469448409105,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T33910,2024-09-13,C2918,Tablet,-1.0,413.3713525780767,Cash,complete,-413.3713525780767,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T1243,2024-09-13,C1731,Coffee Machine,-7.0,,PayPal ,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T60348,2024-09-13,C210,Headphones,612.0,760.6121765052275,PayPal,Pending,465494.65202119923,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T54191,2024-09-13,C2256,Smartphone,716.0,386.2635612356322,Credit Card,Completed,276564.70984471263,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T36513,2024-09-13,C3781,Headphones,100.0,,PayPal ,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T6003,2024-09-13,C2806,Smartphone,714.0,754.83,creditcard,completed,538948.62,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T44041,2024-09-13,C3438,Coffee Machine,8.0,,creditcard,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T57441,2024-09-13,C1077,Coffee Machine,-1.0,182.78235496069976,creditcard,completed,-182.78235496069976,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T11950,2024-09-13,C1784,Laptop,549.0,206.90178137892715,PayPal ,Completed,113589.077977031,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T36513,2024-09-13,C3781,Headphones,100.0,,PayPal ,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T62659,2024-09-13,C2685,Laptop,3.0,926.1322658770836,Cash,Pending,2778.3967976312506,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T76656,2024-09-13,C2165,Laptop,824.0,,Credit Card,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T37097,2024-09-13,C3104,Smartphone,658.0,899.1021738314547,pay pal,,591609.2303810972,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T52466,2024-09-14,C4513,Tablet,6.0,260.200221897667,creditcard,complete,1561.201331386002,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T71906,2024-09-14,,Headphones,9.0,119.39320831083351,Cash,Completed,1074.5388747975016,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T50858,2024-09-14,,Smartphone,-3.0,,pay pal,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T19190,2024-09-14,C711,Coffee Machine,697.0,697.660401156439,Credit Card,Completed,486269.29960603797,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T81728,2024-09-14,C291,Tablet,658.0,,pay pal,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T83689,2024-09-14,C1058,Headphones,,624.0952915671761,credit card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T36329,2024-09-14,C2416,Laptop,-6.0,286.84486407009103,pay pal,,-1721.0691844205462,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T2256,2024-09-14,C4448,Tablet,-10.0,,credit card,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T57664,2024-09-14,C3719,Smartphone,7.0,,Cash,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T8102,2024-09-14,C3456,Smartphone,-8.0,800.0210538995657,creditcard,Pending,-6400.1684311965255,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T84749,2024-09-14,C4700,Smartphone,727.0,,PayPal,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T35471,2024-09-14,C4993,Smartphone,4.0,693.8056709479265,creditcard,completed,2775.222683791706,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T90640,2024-09-14,C4300,Tablet,1.0,79.09774566242368,Credit Card,complete,79.09774566242368,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T54655,2024-09-14,C4767,Laptop,926.0,773.0328636105546,pay pal,complete,715828.4317033736,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2024-09-15,C2475,Headphones,734.0,337.08547346262634,PayPal ,complete,247420.73752156773,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T32996,2024-09-15,C1051,Headphones,-2.0,530.581926459487,credit card,complete,-1061.163852918974,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T44025,2024-09-15,C1746,Tablet,822.0,,pay pal,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T94886,2024-09-15,C3201,Coffee Machine,343.0,120.2543589086658,credit card,complete,41247.245105672366,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T89667,2024-09-15,C3764,Laptop,136.0,110.56428223997526,Credit Card,complete,15036.742384636635,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T67129,2024-09-15,C347,Headphones,-1.0,,Credit Card,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T20357,2024-09-15,C2774,Coffee Machine,-10.0,,PayPal ,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T74559,2024-09-15,C3426,Smartphone,-6.0,261.4475995492637,PayPal,Completed,-1568.6855972955823,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T93423,2024-09-15,C3120,Headphones,-8.0,407.23,credit card,complete,-3257.84,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T91224,2024-09-15,C4850,Coffee Machine,1.0,,creditcard,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T85572,2024-09-15,C4403,Coffee Machine,2.0,166.4649267949519,credit card,completed,332.9298535899038,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T42947,2024-09-15,C505,Coffee Machine,10.0,438.224363795994,creditcard,complete,4382.24363795994,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T21044,2024-09-15,C2424,Headphones,-3.0,,PayPal,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T43017,2024-09-15,C1602,Headphones,,,PayPal ,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T26376,2024-09-15,C3576,Smartphone,7.0,,creditcard,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T70666,2024-09-15,C974,Headphones,6.0,436.2238222354069,PayPal,Pending,2617.342933412441,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T72019,2024-09-15,C3090,Coffee Machine,-10.0,,Credit Card,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T83760,2024-09-15,C3831,Headphones,10.0,456.6653939953098,PayPal,Failed,4566.6539399530975,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T64421,2024-09-15,C1757,Laptop,367.0,609.16,Credit Card,completed,223561.72,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T13876,2024-09-16,C048,Laptop,194.0,553.1302122468958,pay pal,Pending,107307.26117589779,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2024-09-16,C1007,Laptop,,924.5632839439104,Cash,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T40032,2024-09-16,C229,Tablet,1.0,783.4250265080336,pay pal,complete,783.4250265080336,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T53589,2024-09-16,C1242,Laptop,570.0,,pay pal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T30959,2024-09-16,,Laptop,,191.1325263064216,Credit Card,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T7155,2024-09-16,C778,Coffee Machine,2.0,399.9378085904961,PayPal,completed,799.8756171809922,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
,2024-09-16,,Laptop,5.0,,Credit Card,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T7155,2024-09-16,C778,Coffee Machine,2.0,399.9378085904961,PayPal,completed,799.8756171809922,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T70963,2024-09-16,C3711,Coffee Machine,-1.0,,pay pal,completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T69739,2024-09-16,C3727,Headphones,9.0,,pay pal,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
,2024-09-16,C3740,Laptop,8.0,,credit card,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T51508,2024-09-16,C689,Tablet,,557.8054599605714,creditcard,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T11983,2024-09-16,C1607,Laptop,5.0,,creditcard,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T69099,2024-09-16,C4993,Headphones,1.0,,pay pal,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T20898,2024-09-16,C2333,Tablet,-1.0,745.297011976918,PayPal ,complete,-745.297011976918,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T15036,2024-09-16,,Smartphone,2.0,767.5952286608555,pay pal,Failed,1535.190457321711,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T41729,2024-09-16,C3142,Coffee Machine,-2.0,504.7563470742969,pay pal,Pending,-1009.5126941485938,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T60024,2024-09-16,C367,Tablet,110.0,707.4942806903075,creditcard,completed,77824.37087593382,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T96761,2024-09-16,C2529,Tablet,-6.0,978.4454966537728,Credit Card,Pending,-5870.672979922637,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T68461,2024-09-17,C2507,Headphones,347.0,,credit card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T87419,2024-09-17,C206,Laptop,-2.0,,Credit Card,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T69485,2024-09-17,C3164,Headphones,8.0,,Credit Card,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T46965,2024-09-17,C3544,Headphones,870.0,,Credit Card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T3237,2024-09-17,C1770,Laptop,956.0,352.8176596604214,Credit Card,Failed,337293.68263536284,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T24548,2024-09-17,C3147,Smartphone,933.0,433.54,Credit Card,completed,404492.82,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T26775,2024-09-17,C1752,Tablet,-9.0,803.3015817661608,Cash,completed,-7229.714235895447,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T58835,2024-09-17,C4863,Laptop,2.0,352.35508937172057,PayPal,completed,704.7101787434411,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
T15822,2024-09-17,,Headphones,-7.0,320.7545170742126,credit card,completed,-2245.2816195194882,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T67256,2024-09-17,C4409,Coffee Machine,10.0,114.95321022789663,PayPal ,completed,1149.5321022789662,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T54440,2024-09-17,C2517,Laptop,-6.0,777.4087928613584,creditcard,Pending,-4664.45275716815,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T88796,2024-09-17,C4191,Tablet,-3.0,297.6494227739777,creditcard,completed,-892.948268321933,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T26877,2024-09-17,C2339,Laptop,-6.0,790.044544940831,creditcard,completed,-4740.267269644986,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T44552,2024-09-17,C2432,Laptop,-2.0,,Credit Card,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
,2024-09-17,C3532,Tablet,619.0,,credit card,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T94888,2024-09-17,C1437,Smartphone,7.0,,Cash,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T23402,2024-09-17,C288,Laptop,-3.0,795.7102577055955,PayPal,,-2387.1307731167863,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T16071,2024-09-17,C2047,Coffee Machine,9.0,992.1814341497768,creditcard,Completed,8929.632907347992,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T27739,2024-09-17,C4092,Smartphone,841.0,,Cash,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T5635,2024-09-18,C222,Tablet,1.0,270.3486598778966,pay pal,Failed,270.3486598778966,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T98771,2024-09-18,C1436,Tablet,-4.0,556.48974434202,Credit Card,completed,-2225.95897736808,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T74899,2024-09-18,C1477,Headphones,8.0,475.9991824413702,Credit Card,Completed,3807.9934595309614,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T20978,2024-09-18,C4284,Tablet,-7.0,404.1746662382677,PayPal,completed,-2829.2226636678743,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T21248,2024-09-18,,Coffee Machine,131.0,,Cash,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T16886,2024-09-18,C1740,Tablet,,373.3132919492723,PayPal,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T74757,2024-09-18,C3078,Tablet,10.0,985.5595940710372,Credit Card,completed,9855.595940710371,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T72097,2024-09-18,C4102,Headphones,,,Credit Card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T59145,2024-09-18,C4111,Smartphone,-9.0,975.1904605015902,pay pal,complete,-8776.714144514312,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T25674,2024-09-18,C1716,Tablet,277.0,740.8534754609607,creditcard,,205216.4127026861,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T45687,2024-09-18,C4131,Smartphone,-3.0,,Cash,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T16886,2024-09-18,C1740,Tablet,,373.3132919492723,PayPal,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T83797,2024-09-18,C3080,Laptop,9.0,,PayPal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T63978,2024-09-18,C2646,Smartphone,-10.0,,Credit Card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T23273,2024-09-18,C490,Laptop,2.0,542.7087401635849,pay pal,Completed,1085.4174803271699,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T45441,2024-09-18,C976,Headphones,-8.0,63.50251602089176,Credit Card,complete,-508.0201281671341,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T49601,2024-09-18,C279,Laptop,7.0,,credit card,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T23309,2024-09-18,C3310,Coffee Machine,6.0,372.8145232980081,PayPal ,,2236.8871397880484,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T54602,2024-09-18,C2897,Tablet,946.0,,Credit Card,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
,2024-09-18,C3542,Smartphone,955.0,,credit card,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T93771,2024-09-18,C618,Laptop,621.0,,Cash,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T34458,2024-09-19,C618,Headphones,9.0,863.98752263577,Cash,Failed,7775.88770372193,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T98974,2024-09-19,C1058,Laptop,5.0,571.5463695695123,PayPal,Completed,2857.7318478475618,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T47895,2024-09-19,C2406,Smartphone,911.0,531.3133568712949,credit card,completed,484026.46810974967,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T95725,2024-09-19,C2427,Headphones,527.0,475.9154391073736,pay pal,complete,250807.43640958588,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T70509,2024-09-19,C4244,Tablet,864.0,714.0022136854415,credit card,complete,616897.9126242214,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T35904,2024-09-19,C427,Coffee Machine,272.0,442.9794358979228,PayPal,Pending,120490.406564235,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T41460,2024-09-19,C4018,Headphones,1.0,763.162413257553,creditcard,completed,763.162413257553,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T25334,2024-09-19,C1725,Coffee Machine,-5.0,419.6276087344015,Credit Card,Completed,-2098.1380436720074,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T71727,2024-09-19,C1093,Laptop,-9.0,379.6017694543956,PayPal ,Pending,-3416.4159250895605,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T49266,2024-09-19,C4898,Headphones,-3.0,654.6202901085004,creditcard,Failed,-1963.8608703255013,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T60563,2024-09-19,C2844,Coffee Machine,-9.0,,Credit Card,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T84178,2024-09-19,C2170,Laptop,534.0,124.4198899246652,Credit Card,completed,66440.22121977122,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T95358,2024-09-19,C4308,Tablet,503.0,140.50223640546162,pay pal,,70672.62491194719,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T45869,2024-09-19,C1602,Laptop,,545.6373335125675,PayPal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T80803,2024-09-19,C1227,Headphones,-5.0,,creditcard,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T89603,2024-09-19,C2976,Smartphone,,826.2445983812901,Credit Card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T70509,2024-09-19,C4244,Tablet,864.0,714.0022136854415,credit card,complete,616897.9126242214,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T94525,2024-09-19,C2218,Tablet,10.0,89.85995656646963,creditcard,Pending,898.5995656646963,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T31965,2024-09-19,C2479,Tablet,10.0,55.03840914313567,PayPal ,complete,550.3840914313566,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
,2024-09-20,C3328,Laptop,381.0,,Credit Card,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T54460,2024-09-20,C1164,Laptop,581.0,419.99508963757455,PayPal ,completed,244017.1470794308,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T71520,2024-09-20,,Smartphone,8.0,,creditcard,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T88255,2024-09-20,C3953,Tablet,,946.08,creditcard,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T19675,2024-09-20,C1310,Smartphone,10.0,868.9835182187273,Cash,complete,8689.835182187273,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
