Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T24027,2020-10-06,C2369,Laptop,3.0,690.9928729551403,PayPal ,Failed
T40250,2020-10-06,C1162,Tablet,970.0,-119.83026631254177,creditcard,Completed
T77092,2020-10-06,C1907,Coffee Machine,5.0,,Cash,Failed
T89499,2020-10-06,C3284,Smartphone,879.0,-209.77567215932072,credit card,Completed
T24172,2020-10-06,C135,Tablet,314.0,567.4272171648296,PayPal ,completed
T89968,2020-10-06,C2734,Coffee Machine,-9.0,,credit card,complete
T99118,2020-10-06,C4133,Smartphone,214.0,-711.5165691374708,creditcard,
T67896,2020-10-06,C2776,Coffee Machine,8.0,,pay pal,completed
T69163,2020-10-06,C2945,Headphones,3.0,-851.3123806651798,PayPal,Pending
T7093,2020-10-07,C4918,Headphon,-3.0,-937.5335511709925,Credit Card,completed
T77324,2020-10-07,C3476,Lapto,9.0,,PayPal ,
T21865,2020-10-07,C3913,Laptop,1.0,-560.1477221691516,credit card,Completed
T65947,2020-10-07,C1735,Headphones,373.0,-567.7082305366678,Cash,Failed
T5448,2020-10-07,C2542,Laptop,8.0,,PayPal ,completed
T31773,2020-10-07,C4093,Coffee Machine,-9.0,871.4944201263413,PayPal,Completed
T14712,2020-10-07,C1855,Coffee Machine,6.0,,Credit Card,
,2020-10-07,C566,Laptop,3.0,,PayPal,completed
T58892,2020-10-07,C4142,Tablet,-2.0,691.4994008618045,creditcard,Pending
T99625,2020-10-07,C3421,Coff,-7.0,,credit card,
T49628,2020-10-07,C4508,Laptop,868.0,-315.7607367407828,pay pal,complete
T79360,2020-10-07,C4834,Headphon,8.0,,creditcard,Failed
T84740,2020-10-07,C3641,Laptop,1.0,-242.00754420859528,creditcard,completed
T31405,2020-10-07,C723,Smartphone,5.0,-745.1158694677551,creditcard,complete
T93497,2020-10-07,C3340,Coffee Machine,305.0,-111.1675988910406,creditcard,
,2020-10-07,C1041,Coffee Machine,132.0,-935.0832324865521,PayPal ,Failed
,2020-10-07,C4791,Smartphone,252.0,$794.28,credit card,Completed
T66076,2020-10-08,C1518,Smar,7.0,-557.4070315698751,credit card,Pending
T67657,2020-10-08,C4820,H,-7.0,-505.45258365277056,Credit Card,complete
T71662,2020-10-08,C1162,Coffee Machine,-1.0,-316.5657454462282,PayPal,completed
T60517,2020-10-08,C3147,Smartphone,7.0,$-673.44,Credit Card,
T86416,2020-10-08,C3657,Coffee,-3.0,-298.43857507387406,pay pal,
T34213,2020-10-08,C2375,Coffee Machine,876.0,$-505.73,Cash,complete
T43288,2020-10-08,C518,Laptop,-10.0,492.62249559878535,Cash,complete
T61178,2020-10-08,C163,Coffee Machine,9.0,280.09975879340243,Credit Card,
T88814,2020-10-08,C2663,Laptop,-1.0,-650.2884491565095,creditcard,Completed
T86416,2020-10-08,C3657,Coffee,-3.0,-298.43857507387406,pay pal,
T16531,2020-10-08,C2817,Laptop,855.0,,credit card,Pending
T22772,2020-10-08,C3693,Smartphone,-1.0,-795.9390466954487,creditcard,
T67869,2020-10-09,C294,Smartphone,-3.0,-68.11046241675899,PayPal ,complete
T29025,2020-10-09,C2098,Laptop,314.0,-639.1743240760055,Credit Card,Completed
T74357,2020-10-09,C458,Coffee Machine,238.0,,creditcard,completed
T11776,2020-10-09,C3909,Smartphone,903.0,133.74299959327755,credit card,completed
T54288,2020-10-09,C1710,Tablet,-3.0,584.9272375407593,credit card,completed
T38733,2020-10-09,C2996,Laptop,301.0,-663.4400226287507,PayPal ,Completed
T39515,2020-10-09,,Tablet,-5.0,,creditcard,Pending
T22396,2020-10-09,C2473,Tablet,-10.0,-311.3409961015391,credit card,Completed
T80283,2020-10-09,C4284,Coffee Machine,764.0,,Credit Card,complete
T61250,2020-10-09,C302,Lap,-8.0,-475.269430948846,PayPal,completed
T56013,2020-10-09,C1431,Smartphone,295.0,864.1479524543317,PayPal,
T49841,2020-10-09,C4818,Smartphone,5.0,$-707.27,credit card,Pending
T39852,2020-10-09,C4140,Laptop,7.0,-792.5241335592566,PayPal ,complete
T31830,2020-10-09,C2714,Laptop,-4.0,-972.8361532162365,PayPal ,Completed
T53252,2020-10-09,C1553,Laptop,-5.0,805.3221035951877,Cash,Failed
,2020-10-10,C1634,Laptop,6.0,683.1762759085898,credit card,Completed
T16040,2020-10-10,C2135,Coffee Machine,-1.0,-642.1796758677353,Cash,completed
T19630,2020-10-10,C1890,Smartphone,6.0,-577.3431865968532,PayPal ,Failed
T18847,2020-10-10,C2688,Lapto,-10.0,950.523769616664,Credit Card,Pending
T30957,2020-10-10,C2090,Laptop,-10.0,378.473599042618,pay pal,
,2020-10-10,C4966,Tablet,2.0,,credit card,complete
T11840,2020-10-10,C2315,Tablet,10.0,,credit card,completed
T90422,2020-10-10,C3656,Tablet,9.0,,PayPal ,completed
T26881,2020-10-10,C3307,Tablet,-4.0,,Cash,
T18523,2020-10-10,,Tablet,-2.0,-64.84895672020673,PayPal ,
T86762,2020-10-10,C2885,Tablet,,968.1878242103227,creditcard,Failed
T6588,2020-10-10,C1243,Coffee Machine,-9.0,,Cash,complete
T1844,2020-10-10,C3449,Smartphone,-3.0,-79.15401994817887,Cash,Pending
T7149,2020-10-10,C3466,Tablet,10.0,,pay pal,completed
,2020-10-10,C1634,Laptop,6.0,683.1762759085898,credit card,Completed
T0579,2020-10-11,C4392,Coffee Machine,7.0,,Cash,Completed
T76209,2020-10-11,C1673,Tablet,684.0,579.260745193958,Cash,completed
T98820,2020-10-11,C4704,Hea,702.0,,creditcard,
T95623,2020-10-11,C506,Headphones,641.0,-837.2899902392196,Cash,Failed
T66304,2020-10-11,C3649,Headphones,-9.0,,creditcard,Pending
T61040,2020-10-11,C4199,Headphones,832.0,,Credit Card,Completed
T14537,2020-10-11,C813,Smartphone,7.0,954.736553910594,PayPal,Pending
T16436,2020-10-11,C735,Smartphone,791.0,-669.0886079927806,creditcard,Completed
T95943,2020-10-11,C2250,Laptop,3.0,,pay pal,complete
T16436,2020-10-11,C735,Smartphone,791.0,-669.0886079927806,creditcard,Completed
T96067,2020-10-11,C279,Headphones,5.0,,Cash,completed
T47138,2020-10-11,C4550,Coffee Machine,707.0,955.5028021364807,pay pal,Pending
T79965,2020-10-11,C1278,Smartphone,356.0,,Cash,Completed
T58634,2020-10-12,C4955,Headphones,390.0,,PayPal,Pending
T11052,2020-10-12,C1326,Laptop,6.0,,Credit Card,completed
T99685,2020-10-12,C4724,Coffee Machine,-2.0,536.0734463489264,Credit Card,completed
T2129,2020-10-12,C1710,Smartphone,5.0,238.77847281650534,pay pal,completed
T13720,2020-10-12,C4501,Coffee Machine,-10.0,,Cash,completed
T67362,2020-10-12,C149,Coffee Machine,-9.0,,creditcard,
T72740,2020-10-12,C2646,Smartphone,1.0,,Cash,Failed
T76677,2020-10-12,C4196,Laptop,,-250.27749095600734,PayPal,
T36481,2020-10-12,C2367,Laptop,-9.0,,PayPal,completed
T9468,2020-10-12,C1816,Laptop,958.0,355.3435896997161,Cash,completed
T72662,2020-10-12,C3070,Smartphone,306.0,598.2265584260903,credit card,Failed
T52974,2020-10-12,C4653,Laptop,1.0,225.6473029162395,PayPal,Pending
T72008,2020-10-12,C2138,Laptop,5.0,573.1546066023031,Cash,
T37181,2020-10-12,C4470,Smartphone,4.0,,PayPal,Pending
T33475,2020-10-12,C2945,Smartphone,162.0,-766.4506170774678,PayPal ,completed
T72666,2020-10-12,C4006,Smartphone,7.0,,pay pal,Completed
T12715,2020-10-12,,Tablet,798.0,-570.3742463646145,pay pal,Completed
T15534,2020-10-12,C327,Laptop,417.0,,creditcard,
T1942,2020-10-13,C920,Tablet,-8.0,-637.2812441450079,credit card,Completed
T3244,2020-10-13,C2966,Smartphone,-3.0,711.0848815954851,creditcard,
T4858,2020-10-13,,Laptop,1.0,-917.9660455185668,PayPal ,Completed
T36302,2020-10-13,C3892,Tablet,10.0,,Cash,Failed
T24313,2020-10-13,C3222,Tablet,-10.0,-691.2049311049029,PayPal ,
T22504,2020-10-13,C3540,Coffee Machine,391.0,-97.36396106334382,Cash,completed
T93666,2020-10-14,C947,Tablet,387.0,-371.739254873734,PayPal ,complete
T5138,2020-10-14,C210,Smartphone,8.0,-471.7809405848885,credit card,Completed
T25209,2020-10-14,C1090,Coffee Machine,220.0,969.868635704937,pay pal,Pending
T16002,2020-10-14,C1994,Headphones,730.0,,PayPal,
T92921,2020-10-14,C3127,Smartphone,335.0,-625.8012683484076,PayPal,Failed
T32194,2020-10-14,C2961,Tablet,8.0,795.6787999669981,PayPal ,
T93614,2020-10-14,C2012,Headphones,-10.0,,pay pal,Failed
T42496,2020-10-14,C020,Tablet,,,credit card,Pending
T20352,2020-10-14,C1469,Laptop,-2.0,,creditcard,
T46656,2020-10-14,C4626,Tablet,8.0,387.3482919410872,creditcard,Failed
T75463,2020-10-14,C3972,Coffee Machine,5.0,475.13416026385926,creditcard,Completed
T62274,2020-10-14,C3702,Laptop,1.0,972.0611743172243,Credit Card,Completed
,2020-10-14,C2700,Smartphone,1.0,935.2814954550366,credit card,
,2020-10-14,C2356,Tablet,-10.0,,credit card,completed
,2020-10-14,,Coffee Machine,870.0,-535.363310850966,Cash,completed
T37663,2020-10-14,C4256,Coffee Machine,870.0,,Cash,
T2771,2020-10-15,C082,Headphones,-1.0,,credit card,Completed
T80855,2020-10-15,C336,Laptop,-10.0,-904.0320199412831,credit card,completed
T30666,2020-10-15,C618,Laptop,-6.0,-752.2288454372557,PayPal ,completed
T82439,2020-10-15,C3384,Smartpho,10.0,,Credit Card,Failed
T20584,2020-10-15,C1131,Coffee Machine,1.0,,Credit Card,Pending
T81270,2020-10-15,C3552,Headphones,540.0,142.22124813655756,credit card,complete
T96280,2020-10-15,C2516,Coffee Machine,581.0,,credit card,
T19782,2020-10-15,C3156,Laptop,9.0,,Cash,Pending
T86315,2020-10-15,C2814,Headphones,-8.0,,credit card,Completed
T88336,2020-10-15,C2836,Smartphon,2.0,330.09239869431235,pay pal,
T24373,2020-10-15,C4489,Headphones,828.0,,Cash,Failed
T84044,2020-10-16,C1176,Coffee Machine,-8.0,-591.1211069266233,Cash,Failed
T2428,2020-10-16,C4511,Coffee Machine,,77.08684874405361,Credit Card,Pending
T16997,2020-10-16,C564,Coffee Machine,-10.0,-649.8104252601995,Cash,
T75745,2020-10-16,C1075,Laptop,6.0,,PayPal,Pending
T78716,2020-10-16,C553,Tablet,,$573.53,creditcard,
T35466,2020-10-16,C061,Coffee Machine,8.0,-917.9631733925165,Credit Card,completed
T88744,2020-10-16,,Smartphone,-9.0,895.8741301699712,credit card,Pending
T41361,2020-10-16,C1975,Headphones,-1.0,-463.6960886381305,PayPal ,complete
T32270,2020-10-16,C4696,Laptop,8.0,-68.60888527813188,credit card,Completed
T33014,2020-10-16,C3840,Tablet,198.0,,Cash,Completed
T78173,2020-10-16,C1281,Headphones,,,pay pal,Completed
T96797,2020-10-16,C1957,Smartphone,559.0,460.41856136640484,Credit Card,Failed
T93080,2020-10-16,C3252,Headphones,455.0,,Cash,
T78091,2020-10-16,C892,Coffee Machine,664.0,,Cash,Completed
T52312,2020-10-16,C4496,Laptop,575.0,137.56570524355212,creditcard,Completed
T82053,2020-10-16,C4231,Smartphone,1.0,,Credit Card,complete
T85997,2020-10-16,C1542,L,-10.0,204.4341434051527,credit card,complete
T13798,2020-10-16,C4879,Headphones,461.0,,Cash,Completed
T96797,2020-10-16,C1957,Smartphone,559.0,460.41856136640484,Credit Card,Failed
T97065,2020-10-16,C2728,Headphones,411.0,-734.7249040256347,Cash,complete
T34481,2020-10-16,C3116,Smartphone,-9.0,-498.55894015404056,Credit Card,
T11897,2020-10-16,C2281,Laptop,-1.0,,PayPal ,
T55649,2020-10-16,C4725,Headphones,1.0,-668.1846351506764,credit card,Failed
T81849,2020-10-17,C3609,L,-4.0,$99.73,pay pal,Pending
T9043,2020-10-17,C3742,Tablet,1.0,806.6925445685957,PayPal,Pending
T38791,2020-10-17,C1522,Tablet,836.0,,credit card,Completed
T1176,2020-10-17,C462,Laptop,-5.0,-734.917772046508,Cash,
T8766,2020-10-17,C897,Tablet,731.0,,Cash,
T62036,2020-10-17,C1060,Smartphone,1.0,302.10038934309057,pay pal,Failed
T89162,2020-10-17,C964,Headphones,699.0,,PayPal ,complete
T6057,2020-10-17,C2821,Laptop,-4.0,,Credit Card,completed
T17093,2020-10-17,C4894,Smartphone,10.0,,credit card,Completed
T95222,2020-10-17,C1132,Tablet,-3.0,937.9952121106099,PayPal ,Failed
T12671,2020-10-17,C215,Laptop,5.0,163.8473503913782,creditcard,Failed
T19006,2020-10-17,C1660,Smartphone,1.0,$548.28,creditcard,Failed
T13833,2020-10-17,C4450,Laptop,-7.0,$995.44,Credit Card,Completed
T95517,2020-10-18,C4499,Smartphone,-1.0,,pay pal,Pending
T54467,2020-10-18,C4686,Smartphone,280.0,,Cash,Pending
T50110,2020-10-18,C1105,Tablet,221.0,,PayPal ,Pending
T24473,2020-10-18,C1543,Coffee Machine,767.0,625.5609938080155,PayPal,complete
T53928,2020-10-18,C1511,Smartphone,592.0,-88.70602695918069,Cash,Completed
T65697,2020-10-18,C3728,Tablet,-2.0,,creditcard,
T41180,2020-10-18,C216,Smartphone,835.0,852.2363265647314,credit card,Pending
T27827,2020-10-18,C3615,Headphones,4.0,,creditcard,complete
T96834,2020-10-18,C4360,Headphones,3.0,-891.8687949870471,Credit Card,Pending
T26486,2020-10-18,C1843,Tablet,7.0,891.7389824239162,PayPal,Failed
T99635,2020-10-18,C3189,Laptop,165.0,,pay pal,completed
T45612,2020-10-19,,Headphones,6.0,-558.3631614894146,credit card,
T49850,2020-10-19,C4457,Coffee Machine,706.0,,Cash,
T4885,2020-10-19,C3558,Smartphone,8.0,,pay pal,Pending
T47144,2020-10-19,,Tablet,3.0,,pay pal,
T85142,2020-10-19,C1616,Smartphone,1.0,,credit card,
T56753,2020-10-19,,Tablet,-5.0,$995.60,pay pal,
T76188,2020-10-19,C3081,Smartphone,-7.0,-58.822075999122035,PayPal ,Completed
T32935,2020-10-19,C1229,Tablet,-4.0,,PayPal,
T98634,2020-10-19,C4353,Headphones,720.0,,creditcard,completed
T5609,2020-10-19,C2671,Laptop,-7.0,302.21542333042265,Cash,complete
T23917,2020-10-19,C2155,La,185.0,-743.4872687411051,pay pal,completed
T68217,2020-10-19,C484,Smartphone,813.0,,PayPal,Pending
T95054,2020-10-19,C298,Smartphone,610.0,-679.407424142554,PayPal,Failed
T51066,2020-10-19,C1409,L,-8.0,,PayPal ,
T47851,2020-10-20,C3965,Coffee Machine,5.0,$-996.28,Credit Card,Failed
T74112,2020-10-20,C4116,Laptop,1.0,521.9931257329812,PayPal,Failed
T29492,2020-10-20,C1471,Laptop,4.0,,Credit Card,completed
,2020-10-20,C1966,Headphones,-5.0,353.32572646545407,credit card,Failed
T28887,2020-10-20,C2464,Smartphone,-8.0,,PayPal ,
T55212,2020-10-20,C2102,Laptop,-2.0,,credit card,completed
T84806,2020-10-20,C2286,Tablet,2.0,,PayPal ,complete
T46893,2020-10-20,C1212,Laptop,7.0,979.7792327257077,PayPal,Pending
T8939,2020-10-20,C3337,Headphones,-8.0,-391.2053239211498,Credit Card,Failed
T93464,2020-10-20,,Tablet,4.0,-315.91513871676534,PayPal,Completed
T68857,2020-10-20,C3634,Laptop,255.0,,Cash,Failed
T30069,2020-10-20,C4097,Laptop,502.0,,PayPal ,completed
T94022,2020-10-20,C3427,Smartphone,9.0,-474.2003225415881,PayPal,Completed
T44280,2020-10-20,C3000,Laptop,746.0,764.4152238279452,Cash,complete
T40528,2020-10-20,C2237,Smartphone,,207.5006824386537,Credit Card,Completed
T40439,2020-10-20,C3679,Smartphone,932.0,,creditcard,Pending
T36156,2020-10-20,C4682,Coffee Machine,9.0,,pay pal,completed
,2020-10-20,C1460,Smartphone,10.0,226.47085513698227,creditcard,
T50834,2020-10-20,C2963,Lapto,9.0,450.28888373435933,creditcard,Pending
T6299,2020-10-20,C3784,Tablet,265.0,958.1246959693999,Credit Card,complete
T40192,2020-10-20,C235,Smartphone,-7.0,,credit card,Completed
T80406,2020-10-20,C2535,Tablet,-5.0,,pay pal,Failed
T22804,2020-10-21,C690,Smartphone,162.0,,PayPal ,
T39860,2020-10-21,C570,Laptop,3.0,-659.2672758441588,creditcard,Completed
T73533,2020-10-21,C2963,Headphones,3.0,-683.9105359562891,PayPal,Pending
T73263,2020-10-21,C3985,Tablet,462.0,695.1148867540451,pay pal,Pending
T12185,2020-10-21,C500,Tablet,-10.0,-735.1479461740851,PayPal,Failed
T29299,2020-10-21,C3187,Laptop,6.0,232.1232672635708,pay pal,completed
T57847,2020-10-21,C3393,Tablet,-6.0,,Credit Card,complete
T67865,2020-10-21,C4919,Laptop,-6.0,-246.98013164708027,credit card,Pending
T26715,2020-10-21,C2435,Headphones,-8.0,,Cash,complete
T15443,2020-10-21,C3465,Smartphone,7.0,443.37563262667703,pay pal,Completed
T21171,2020-10-21,C2004,Smartphone,6.0,$511.74,pay pal,complete
T43710,2020-10-21,C031,Tab,708.0,-293.2430539180532,PayPal ,Failed
T0576,2020-10-21,C3653,Laptop,487.0,-462.55884935511506,Cash,Failed
T14991,2020-10-22,C4285,Headphones,5.0,466.3836018076793,pay pal,Pending
T71830,2020-10-22,C2751,Laptop,151.0,,pay pal,Completed
T30370,2020-10-22,C2721,Tablet,-10.0,-456.5709741948375,credit card,Failed
T79930,2020-10-22,C2306,Tablet,281.0,,Cash,Completed
T28258,2020-10-22,C4384,Headphones,-2.0,-733.1048476535449,credit card,completed
T73657,2020-10-22,C907,Smartphone,3.0,730.4720419379195,PayPal,Completed
T93403,2020-10-22,C4659,Coffee Machine,812.0,655.5899612364171,pay pal,completed
T92183,2020-10-22,C1721,Coffee Machine,1.0,$-77.81,pay pal,completed
T18000,2020-10-22,C253,Laptop,716.0,-434.55502743134855,credit card,
,2020-10-22,C1931,Smartphone,9.0,,creditcard,complete
T50989,2020-10-22,C588,Laptop,6.0,-212.54420116604558,PayPal ,Completed
T85720,2020-10-22,C4283,Smartphone,7.0,$751.92,PayPal,complete
T81635,2020-10-22,C1701,Laptop,1.0,-815.2276875595196,pay pal,Failed
T23217,2020-10-22,C2776,Tablet,-10.0,-250.9321282135511,creditcard,
T88088,2020-10-22,C3787,Tablet,4.0,434.47187351859645,pay pal,Pending
T87890,2020-10-22,C3210,Coffee Machine,8.0,-52.63939129045468,Cash,complete
T54510,2020-10-23,C1281,Coffee Machine,922.0,,creditcard,completed
T20276,2020-10-23,C1065,Headphones,-4.0,,credit card,completed
T64542,2020-10-23,C979,Laptop,167.0,,Cash,
T59949,2020-10-23,C4108,Laptop,4.0,-188.68713513336638,pay pal,
T39821,2020-10-23,C3571,Laptop,1.0,-216.92430185376008,PayPal ,completed
T51770,2020-10-23,C4027,Coffee Machine,8.0,769.4736412447581,PayPal,Completed
T20533,2020-10-23,C2971,Headphones,-10.0,-886.2618671720197,PayPal,
T71558,2020-10-23,C3150,Tablet,186.0,,credit card,completed
T98108,2020-10-23,C1103,La,559.0,,Credit Card,
T21364,2020-10-23,C3789,Coffee Machine,742.0,-313.9961826688133,Credit Card,complete
T76783,2020-10-23,C653,He,,,PayPal ,completed
T98744,2020-10-23,C149,Coffee Machine,-9.0,,pay pal,Pending
T8210,2020-10-23,C3644,Laptop,794.0,-183.506009310693,pay pal,Pending
T80146,2020-10-23,C2532,T,-8.0,-450.9160915998399,pay pal,Failed
T73293,2020-10-23,C1594,Headpho,-2.0,596.0500050265081,credit card,Failed
T70002,2020-10-24,C1198,Laptop,5.0,$67.20,Credit Card,completed
T54527,2020-10-24,C2611,Headphones,449.0,,Cash,Pending
T1082,2020-10-24,C1533,Coffee Machine,659.0,-357.64002786034644,PayPal ,complete
T69522,2020-10-24,C3571,Coffee Machine,5.0,,Cash,
T72304,2020-10-24,C2157,Coffee Machine,-6.0,159.91217358522658,pay pal,completed
T94997,2020-10-24,C055,H,4.0,-185.46232907317687,pay pal,Completed
T3749,2020-10-24,C2228,Tablet,10.0,,PayPal ,
T86065,2020-10-24,C293,Headphones,676.0,226.29346303394328,pay pal,Completed
T29504,2020-10-24,C1185,Laptop,4.0,,Cash,Completed
T17360,2020-10-24,C815,Tablet,-1.0,,Credit Card,Completed
T35416,2020-10-24,C169,Laptop,-6.0,,PayPal,Failed
T78970,2020-10-24,C2208,Laptop,7.0,$-850.65,creditcard,
T87715,2020-10-24,C774,Smartphone,-2.0,,credit card,Pending
T7381,2020-10-24,C3758,Headphones,5.0,,PayPal ,Failed
T25862,2020-10-25,C3438,Smartphone,-1.0,-624.2289102638,PayPal ,Failed
T43492,2020-10-25,,Coffee Machine,-1.0,-933.9258471290631,PayPal,completed
T97155,2020-10-25,C3990,Laptop,4.0,267.6427724817205,pay pal,Completed
T28941,2020-10-25,C552,Tablet,-7.0,,pay pal,
T60825,2020-10-25,C864,Smartphone,696.0,494.2072595168517,PayPal ,Pending
T91912,2020-10-25,C3641,Ta,-4.0,773.1453603416736,pay pal,Pending
T98251,2020-10-25,C770,Laptop,-10.0,281.4603428028704,PayPal ,Pending
T29876,2020-10-25,C1117,Smartphone,457.0,497.4681369571537,PayPal ,Failed
,2020-10-25,C4855,Headphones,-1.0,-714.3805796412032,PayPal ,
T96417,2020-10-25,C3909,Smartphone,234.0,,PayPal ,completed
T43260,2020-10-25,,Headphones,-7.0,829.3584706655924,PayPal,completed
T36241,2020-10-25,C3044,Laptop,-3.0,-801.560847083253,PayPal ,complete
,2020-10-25,,Coffee Ma,423.0,$444.32,pay pal,Completed
T3628,2020-10-26,C4427,C,1.0,-96.0607245401369,creditcard,Failed
,2020-10-26,C675,Coffee Machine,-3.0,-342.58588509111473,Cash,Failed
T57927,2020-10-26,C1664,Smartphone,8.0,,creditcard,complete
T19708,2020-10-26,C3349,T,5.0,,PayPal ,Completed
T2828,2020-10-26,C4344,Smart,3.0,-975.0534074378885,creditcard,completed
T66125,2020-10-26,C4056,Tablet,3.0,,PayPal ,Completed
T80625,2020-10-26,C4515,Tablet,-4.0,-776.2871795736006,credit card,complete
T20083,2020-10-26,C4102,Headphones,4.0,,PayPal ,
T67115,2020-10-26,C1954,T,-4.0,,Cash,complete
T63294,2020-10-26,C3020,Smartphone,2.0,-701.7280118861378,PayPal,Completed
T78598,2020-10-26,C066,Coffee Machine,-7.0,902.2939819793013,creditcard,complete
T44850,2020-10-26,C4356,Laptop,740.0,-280.03672790475446,creditcard,Completed
T69388,2020-10-26,C3017,Laptop,-10.0,,PayPal,completed
T41793,2020-10-26,C4721,Headphones,2.0,478.89482603910824,creditcard,Pending
T68586,2020-10-26,C2326,Tablet,4.0,343.958309107233,Cash,
T82770,2020-10-27,C2669,Tablet,412.0,327.78586176884954,Credit Card,complete
T24749,2020-10-27,C4826,Headphones,217.0,,PayPal ,Failed
T18909,2020-10-27,C1799,Hea,10.0,65.1844208587929,pay pal,completed
T57433,2020-10-27,C270,Coffee Machine,435.0,,pay pal,Pending
T56043,2020-10-27,C680,Laptop,797.0,531.5177095091896,creditcard,completed
T74110,2020-10-27,C776,Tablet,1.0,-369.8002686215085,credit card,complete
T80982,2020-10-27,C4035,Laptop,450.0,529.8558588898145,Credit Card,Failed
T34738,2020-10-27,C2163,Smartphone,-3.0,,pay pal,
T74626,2020-10-27,C420,Smartphone,8.0,,creditcard,completed
T63398,2020-10-27,C2101,Smartphone,-4.0,-144.0804465622914,Cash,completed
T67618,2020-10-27,C550,Coffee Machine,205.0,,credit card,
T2545,2020-10-27,C2042,Headphones,1.0,-829.7726002540642,creditcard,complete
T70900,2020-10-27,C4095,Coffee Machine,1.0,,Cash,completed
T0726,2020-10-27,,Tablet,6.0,-699.2516002628939,PayPal ,completed
T60575,2020-10-28,C701,Coffee Machine,503.0,,creditcard,
T59012,2020-10-28,C1282,Coffee Machine,2.0,829.1042470733234,credit card,complete
T2186,2020-10-28,C4819,Coffee Machine,6.0,269.6887150547435,Cash,Completed
T42805,2020-10-28,C374,Tablet,10.0,,Credit Card,completed
T10923,2020-10-28,C3533,L,379.0,400.99697628000143,credit card,completed
T4326,2020-10-28,C2375,Headphones,919.0,$-102.99,PayPal ,completed
T17287,2020-10-28,C2533,Smartphone,382.0,222.77295985892414,credit card,
T74853,2020-10-28,C1995,Smartphone,6.0,-764.6285963008966,credit card,completed
T70718,2020-10-28,C1086,Headphones,8.0,-157.93751584049141,PayPal,completed
T38609,2020-10-28,C1969,Smartphone,252.0,336.0062019523177,credit card,Pending
T47453,2020-10-28,C4359,Coffee Machine,-5.0,-98.79733252518065,Credit Card,Pending
T19884,2020-10-28,C326,Smartphone,-1.0,,PayPal ,
T59687,2020-10-28,C4622,Coffee Machine,664.0,134.6263249030954,Cash,completed
T47527,2020-10-28,C2286,Headphones,9.0,330.65144031306477,credit card,complete
T86525,2020-10-28,C1986,Smartphon,1.0,$519.05,credit card,Failed
T56026,2020-10-28,C3271,Smartph,6.0,378.8378524164842,PayPal,Pending
T81634,2020-10-28,C1917,Coffee Machine,-2.0,-177.85359568632464,PayPal ,complete
T71782,2020-10-28,C2667,Coffee Machine,963.0,,PayPal,complete
T14652,2020-10-28,C1559,Headphones,-7.0,981.0701845009083,Credit Card,Pending
T91114,2020-10-28,C3347,Tablet,-1.0,721.0705061940608,pay pal,
T44122,2020-10-28,C1339,Smartphone,-10.0,792.3818348300551,creditcard,Completed
T4417,2020-10-28,C3068,Smartphone,719.0,,creditcard,complete
,2020-10-29,C1740,Laptop,5.0,,pay pal,
T96244,2020-10-29,C686,Headphones,7.0,-351.4405971174732,pay pal,Pending
T34924,2020-10-29,C2207,Headphones,,758.7462645874599,creditcard,Completed
,2020-10-29,C1267,Smartphone,268.0,334.8391729448563,credit card,Failed
T66370,2020-10-29,C4812,Coffee Machine,885.0,$-689.73,creditcard,complete
T71053,2020-10-29,C4418,Tablet,418.0,-288.622218779876,credit card,Completed
T73162,2020-10-29,C3355,Headphones,8.0,844.4208491607069,Cash,Pending
T24178,2020-10-29,C944,Tablet,7.0,800.055159970305,creditcard,
T39478,2020-10-29,C438,Smartphone,147.0,532.5579868089075,Credit Card,Pending
T39418,2020-10-29,C708,Coffee Machine,643.0,-384.4102101800821,pay pal,Completed
T11319,2020-10-29,C019,Laptop,976.0,-455.6445550871954,Cash,Pending
T39868,2020-10-29,C4340,Smartphone,8.0,,pay pal,completed
T31361,2020-10-29,C4437,Tablet,-6.0,-487.4536174417418,pay pal,Pending
T55502,2020-10-30,C4591,Headphones,-5.0,174.60934420191458,PayPal ,complete
T12498,2020-10-30,C1818,Smartphon,773.0,335.8114478376507,Credit Card,Completed
T94391,2020-10-30,C1517,Laptop,306.0,,Cash,completed
T97822,2020-10-30,C859,Headphones,225.0,-461.732048813774,PayPal,Pending
T12029,2020-10-30,C1430,Tablet,568.0,-389.3688800624225,Credit Card,
T11938,2020-10-30,C4364,Coffee Machine,900.0,,PayPal,Pending
T56346,2020-10-30,,Smartphone,-6.0,288.78174141093433,Cash,Pending
T10281,2020-10-30,C4039,Laptop,3.0,774.3641186088264,PayPal ,Pending
T6186,2020-10-30,C3754,Headphones,543.0,347.45962754134075,pay pal,
T14625,2020-10-30,C2831,Coffee Machine,158.0,,creditcard,Completed
T18773,2020-10-30,C2458,Coffee Machine,10.0,604.9524657545709,Cash,completed
T94218,2020-10-30,C3528,Headphones,8.0,$611.48,pay pal,complete
T38426,2020-10-30,,Tablet,1.0,384.2286626764726,PayPal ,complete
T17916,2020-10-30,C850,Smartphone,8.0,490.95361932260835,PayPal,completed
T14003,2020-10-30,C4627,Tablet,-6.0,$334.50,pay pal,Pending
T26407,2020-10-30,C3776,Tablet,3.0,,Cash,Pending
T32157,2020-10-30,C4941,Smartphone,-6.0,,Credit Card,Failed
