Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T88941,,C367,Tablet,680.0,766.685090651504,credit card,Failed
T88943,,C4069,Coffee Machine,-8.0,-717.0938395693638,creditcard,
T88945,,C2551,Smartphone,-6.0,-438.51520394926604,PayPal ,Completed
T88947,,C001,Coffee Machine,-7.0,$143.37,pay pal,Completed
T88949,,C2000,Smartphone,464.0,139.48489911946757,creditcard,Completed
T88951,,C220,Laptop,1.0,826.7633351336335,PayPal,Pending
T88952,,C2541,Headphones,6.0,,credit card,Pending
T88956,,C4413,Smartphone,832.0,-699.0947568835769,credit card,Completed
T88957,,C4328,Coffee Machine,-2.0,513.3583824355434,credit card,complete
,,C1039,Smartphone,945.0,405.2293767080403,Cash,complete
T88959,,C4515,Headphones,1.0,,creditcard,Pending
,,C3835,Laptop,178.0,-648.98821778149,creditcard,completed
T88962,,C482,Smartphone,377.0,-181.19917841418442,credit card,Completed
T88964,,C4272,Headphones,7.0,-318.30406067741103,Credit Card,Pending
T88965,,C1422,Coffee Machine,245.0,787.3585979558958,pay pal,complete
T88966,,C344,Headphones,625.0,-363.76309904846835,pay pal,Completed
T88967,,C3119,Tablet,-1.0,,PayPal,Failed
T88968,,C4124,Laptop,507.0,,credit card,
T88970,,C3002,Smartphone,832.0,-910.9266881098896,credit card,Completed
T88971,,C3377,Coffee Machine,880.0,$-370.45,creditcard,complete
T88972,,C2743,Tablet,663.0,640.9724216543641,PayPal,
T88973,,C2056,Smartphone,-6.0,227.26010935382052,PayPal,Completed
T88975,,C802,Coffee Machine,10.0,-424.09099627059095,Cash,Completed
T88976,,C2817,Lapt,-9.0,364.77638774608704,Cash,completed
T88978,,C2000,Tablet,5.0,-209.0760317389877,PayPal ,Pending
T88979,,C1775,Smartphone,-10.0,$492.05,credit card,complete
T88980,,C3088,Coffee Machine,7.0,752.394127868771,credit card,completed
T88982,,C415,Coffee Machine,10.0,-452.5624513424941,credit card,completed
T88983,,C1924,Tablet,3.0,,Cash,complete
T88984,,C2319,Laptop,6.0,-870.3645161412578,PayPal ,
T88985,,C1657,Smartphone,-9.0,,credit card,Failed
T88986,,C2117,Laptop,-5.0,-887.2547132254704,PayPal,Pending
,,C715,Co,990.0,$601.96,credit card,Failed
T88988,,C592,Headph,-1.0,,Credit Card,completed
T88989,,C953,Smartphone,3.0,,creditcard,
T88990,,C1034,Tablet,,513.5073557215251,PayPal ,Failed
T88991,,C1777,Smartphone,7.0,,Cash,
T88992,,C2870,Headphones,4.0,-462.27292349632216,PayPal,completed
,,C3220,Tablet,,466.01048734242886,credit card,completed
T88994,,C018,Headphones,3.0,$-454.64,PayPal,Failed
T88996,,C2564,Headphon,-8.0,-731.0121224713369,PayPal,Completed
T88998,,C2516,Smartphone,148.0,-141.2704681569221,credit card,completed
T89000,,C442,Headphones,851.0,90.96685591119578,pay pal,completed
T89001,,C4375,Tablet,-8.0,$487.90,Cash,Pending
T89002,,C742,Laptop,-5.0,398.5384737175975,Credit Card,Completed
T89003,,C190,Coffee Machine,-3.0,,PayPal ,
T89005,,,Coffee Machine,-6.0,,PayPal ,completed
T89006,,C2748,Coffee Machine,4.0,-296.0501047764378,credit card,Failed
T89007,,C2966,Headphones,-10.0,-794.4160493507189,Credit Card,complete
T89010,,C2165,Laptop,-2.0,-267.4916920259715,PayPal ,complete
T89011,,C1266,Headphones,309.0,,credit card,Pending
T89012,,C4697,Tablet,4.0,-122.02317679451585,Cash,complete
T89013,,C671,Coffee Machine,-4.0,,pay pal,Completed
T89014,,C4969,Coffee Machine,5.0,,credit card,Completed
T89015,,C429,Tab,364.0,-470.3677242978233,Credit Card,completed
T89018,,C3355,Sm,7.0,-470.25185985292114,credit card,Failed
,,C2571,Tablet,,273.8011796428534,Cash,complete
T89022,,C4846,Headphones,6.0,-234.5577593686993,PayPal ,Pending
T89023,,C2817,S,130.0,,creditcard,
T89024,,C147,Laptop,4.0,,creditcard,completed
T89025,,C2818,Tablet,8.0,-835.4710280891345,Credit Card,Pending
,,C3581,Headphones,7.0,-819.349562760275,credit card,
T89027,,C1484,Smartphone,5.0,,PayPal ,completed
T89028,,,Laptop,941.0,-943.8807400868192,PayPal ,Completed
T89031,,C185,Headphones,494.0,396.32107675621916,pay pal,Failed
T89032,,C566,Tab,,,credit card,Completed
T89033,,C2205,Coffee Machine,441.0,$195.57,credit card,Pending
T89035,,C650,Coffee Machine,-1.0,-877.8367368776802,Credit Card,Failed
T89036,,C2892,Smartphone,-7.0,-357.0864031737908,Cash,Pending
T89038,,C1955,Tablet,621.0,922.2632490322263,pay pal,Failed
T89039,,C960,Laptop,4.0,,PayPal,Failed
T89041,,C1198,T,,991.0158067444821,credit card,Completed
T89042,,C3517,Tablet,-2.0,767.3217004792431,PayPal,complete
T89044,,C1141,Tablet,798.0,-603.1693313859475,PayPal,completed
T89045,,C3801,Tablet,5.0,,Cash,Completed
T89046,,,Laptop,918.0,$-135.51,PayPal ,Failed
T89047,,C4546,Tablet,-1.0,-544.2357541054632,PayPal ,
T89048,,C3565,Coffee Machine,607.0,,PayPal ,completed
T89049,,C1969,Headphones,863.0,,Credit Card,
T89050,,C1314,Coffee Machine,9.0,433.87446389448183,PayPal,Completed
T89053,,C4181,Laptop,513.0,,Credit Card,Pending
T89054,,C3538,Smartphone,165.0,-765.8452925855037,Credit Card,complete
T89055,,C1969,Smartphone,410.0,,Credit Card,Pending
T89056,,C253,Tablet,690.0,,Credit Card,Completed
T89057,,C3726,Smartphone,487.0,,pay pal,complete
T89061,,C4321,Smartphone,911.0,,PayPal ,Completed
T89065,,C3156,Laptop,,,Cash,complete
T89066,,,Laptop,-7.0,$-787.47,pay pal,Pending
T89069,,C2425,Coffee Machine,9.0,,pay pal,complete
T89071,,C1574,Smart,6.0,618.5651108584383,creditcard,Pending
T89073,,C530,Headphones,-10.0,$617.71,pay pal,Failed
T89074,,C3307,Laptop,-5.0,51.592615529524224,Cash,Pending
T89075,,C2573,Laptop,933.0,434.3857048600598,Credit Card,Failed
T89076,,C4474,Smartp,-2.0,,creditcard,complete
T89077,,C2159,Smartphone,-9.0,-377.2296984326787,Credit Card,Completed
T89078,,C709,Coff,-3.0,-362.9070019506562,Cash,completed
T89079,,C3376,Coffee Machine,-3.0,-991.233726631956,pay pal,Failed
T89080,,,Headphones,-4.0,,pay pal,
T89081,,C114,Headphones,473.0,373.1062981135949,creditcard,
,,C1368,Laptop,,914.6406012653878,credit card,Failed
T89083,,C1485,Coffee Machine,225.0,,PayPal,complete
T89086,,C2631,Tablet,998.0,,PayPal,
T89090,,C3805,Smartphone,304.0,,Credit Card,Failed
T89091,,C2070,Tablet,-1.0,$359.89,creditcard,complete
T89092,,C501,Smartphone,-3.0,-85.89654907498573,Cash,
T89094,,C4807,Smartphone,989.0,$372.41,Cash,completed
T89095,,C4168,Smartphone,565.0,576.1922811182566,Credit Card,completed
T89096,,C1125,Smartphone,-9.0,692.239339820019,PayPal,Failed
T89097,,,Laptop,-8.0,,creditcard,Failed
T89099,,C298,Smartphone,-10.0,-213.1724722984559,creditcard,Completed
T89100,,C3736,Headphones,-4.0,-518.442920135471,pay pal,Pending
T89101,,C3502,Headphones,-5.0,,creditcard,Pending
T89102,,C2399,Smartphone,468.0,,creditcard,
T89103,,C3250,Laptop,5.0,$-956.83,PayPal ,Failed
T89104,,C2284,Tablet,723.0,-215.8568868444596,Cash,
T89105,,,Coffee Machine,-4.0,-169.7201740719405,creditcard,
T89106,,C2767,Tablet,-1.0,$-991.15,pay pal,
T89107,,C2623,Tablet,5.0,-464.8859670286183,creditcard,Pending
T89109,,C3656,Smartphone,-6.0,,Cash,Failed
T89110,,C455,Headphones,7.0,,PayPal,Completed
T89111,,C3938,Laptop,166.0,975.4561975280283,Cash,Pending
T89113,,C4181,Coffee Machine,802.0,752.3675050852402,creditcard,
T89114,,C1726,Laptop,3.0,,PayPal,completed
T89116,,C2137,Tablet,582.0,-732.6428230326094,creditcard,completed
T89117,,C1028,Coffee Machine,360.0,,PayPal ,complete
,,C2009,Laptop,10.0,,Cash,complete
T89120,,C3900,Coffee Machine,-1.0,$-474.57,pay pal,Completed
T89122,,C3341,Sma,8.0,$-727.05,creditcard,
T89123,,C2049,Tablet,9.0,,Cash,Pending
T89124,,C3823,Tablet,9.0,,creditcard,completed
T89126,,C964,Smartphone,7.0,-931.769436455539,PayPal ,Pending
T89127,,C4372,Smartphone,10.0,448.50213614346205,creditcard,
T89128,,C3916,Laptop,7.0,876.9120637273091,credit card,
T89129,,C3974,Smartphone,-5.0,375.73428026195876,pay pal,completed
T89130,,C3552,Headphones,107.0,,credit card,
T89131,,,Tablet,376.0,,creditcard,completed
T89132,,C1252,Coffee Machine,3.0,-732.2328450016199,pay pal,Failed
T89134,,C242,Tablet,3.0,-110.07061826460745,creditcard,complete
T89137,,C3812,Tablet,,,credit card,complete
T89138,,C414,Headphones,345.0,427.25274939571136,Credit Card,complete
T89139,,C3476,T,5.0,,creditcard,complete
T89140,,C2341,Coffee Machine,322.0,533.5300478912543,creditcard,Pending
,,C890,Smartphone,3.0,,Credit Card,Failed
T89143,,C1482,Laptop,-3.0,,Credit Card,completed
T89144,,C1494,Laptop,-7.0,-999.3142506744736,PayPal,Completed
T89147,,C425,Smartphone,-7.0,-639.1565548337276,creditcard,completed
T89148,,C4722,Laptop,109.0,273.8227549800788,creditcard,complete
T89149,,C2606,Tablet,7.0,966.1204099371461,credit card,Pending
T89150,,C1021,Coffee Machine,,499.2540685294506,Credit Card,complete
T89152,,,Headphones,,667.8208554274896,PayPal ,
T89155,,C1295,Laptop,-3.0,711.0714721940312,pay pal,completed
T89156,,C1982,Smartphone,-9.0,,Credit Card,Failed
T89157,,C3111,Cof,8.0,,Cash,Failed
T89159,,C4591,Laptop,632.0,,pay pal,Pending
T89161,,C281,Laptop,-9.0,,credit card,completed
T89164,,C3199,Hea,4.0,780.3940054181777,credit card,
T89165,,C1350,Tablet,668.0,-93.66560336676321,Cash,Completed
T89166,,C2775,Headphones,8.0,924.2651288659644,pay pal,Failed
T89167,,C1023,Laptop,8.0,,PayPal,Completed
T89168,,C4835,Coffee Machine,-10.0,,Cash,Failed
T13826,,,Tablet,674.0,490.7097884002236,Credit Card,Pending
T89170,,C2159,Laptop,199.0,,PayPal,complete
,,C4798,Coffee Machine,196.0,,creditcard,Pending
T19407,,C3790,Smartphone,-7.0,211.91719612000466,Cash,Failed
T89177,,C3528,Coffee Machine,719.0,,pay pal,
T89178,,C490,Tablet,519.0,,PayPal,
T89180,,C2405,Headphones,10.0,,Credit Card,complete
T89181,,C2185,Tablet,885.0,-630.4737460331335,Credit Card,Pending
T89182,,C3106,Smartphone,814.0,229.84373992602056,creditcard,Pending
T89184,,C2846,Coffee Machine,-7.0,,pay pal,
,,C3239,Headphones,,899.0378561751972,pay pal,Pending
T89186,,C4412,Laptop,428.0,-444.9327553526533,Cash,completed
T89189,,C1362,Headphones,4.0,$137.11,pay pal,complete
T89192,,C4090,Smartphone,3.0,,PayPal ,complete
T89193,,C927,Tablet,5.0,-993.2043613767325,PayPal,Pending
T89194,,C4002,Smartphone,-5.0,,Credit Card,Failed
T89196,,C4875,Laptop,580.0,-924.9919730370108,pay pal,completed
T89197,,C3877,Laptop,701.0,,creditcard,Pending
T89198,,,Laptop,381.0,-98.66896206907745,PayPal,
T89199,,C1901,Smartphone,7.0,723.3749319135901,Credit Card,completed
T89201,,C4059,Headphones,889.0,-843.9565421957082,credit card,Pending
T89202,,C1046,Tablet,635.0,,Credit Card,completed
T89203,,,Tablet,5.0,-533.7805683723435,PayPal,completed
T89204,,C213,Headphones,998.0,-247.85683988472715,credit card,Pending
T89205,,C3335,Tablet,109.0,-896.0031834557562,PayPal,Failed
T89207,,,Smartphone,169.0,,creditcard,completed
T89208,,C4790,Coffee Machine,9.0,-664.3866210779851,PayPal ,Pending
T89210,,C1262,Laptop,851.0,,credit card,Pending
T89211,,C1097,Smartphone,-10.0,-112.60039138172306,PayPal,Pending
T36217,,C3064,Smartphone,-2.0,$-731.69,Credit Card,Pending
T89213,,C2650,Laptop,-7.0,518.8102929421739,PayPal ,complete
T89214,,C3418,Tablet,3.0,803.8835487561452,Credit Card,completed
T89215,,C1566,Smartphone,455.0,,creditcard,Failed
T89216,,C3295,T,10.0,303.14573102433746,pay pal,completed
T89217,,C4063,Coff,-8.0,245.29490092620722,Cash,completed
T89218,,C2379,Headphones,925.0,-150.0091418232272,Credit Card,Completed
T54018,,C2393,Coffee Machine,-2.0,$-76.38,creditcard,Failed
T89220,,C4206,Coffee Machine,8.0,-753.8680609710639,creditcard,Completed
T88508,,C3605,Smartphone,-1.0,52.835432359451275,pay pal,Completed
T89225,,C471,Laptop,8.0,,creditcard,
T89226,,C2963,Tablet,209.0,-219.61734550599908,creditcard,complete
T89228,,C3022,Tablet,3.0,,PayPal ,completed
T89229,,C2647,Coffee Machine,-2.0,,Credit Card,Failed
T89230,,C905,Lapt,9.0,542.9815290450795,credit card,
T89231,,C4768,Coffee Machine,8.0,,Credit Card,Pending
T89233,,C1395,Tablet,-8.0,,pay pal,Failed
T89234,,C1552,Headphones,9.0,-501.99214762990465,PayPal ,
T89235,,C4446,Laptop,568.0,-209.71424325881924,PayPal,complete
T89236,,C4278,Tablet,408.0,$438.97,Credit Card,Pending
T89237,,C1769,Tablet,482.0,971.7458883962497,PayPal,complete
T89240,,C1834,Laptop,210.0,,credit card,Completed
T89243,,C337,Smartphone,4.0,-812.8085621476147,PayPal ,complete
T89245,,C2877,Tablet,955.0,,Cash,completed
T89246,,C2367,Laptop,-1.0,694.4487600163815,pay pal,Pending
T89248,,C4534,Smartphone,5.0,,Credit Card,complete
T89249,,C3652,Coffee Machine,339.0,,Cash,Pending
T89251,,C1640,Headphones,459.0,,creditcard,Pending
T89252,,C1843,Laptop,-5.0,302.27557824185527,pay pal,completed
T89254,,C3659,Smar,-2.0,-471.67204976373966,Credit Card,completed
T89255,,C1860,Smartphone,814.0,,Credit Card,Failed
T89256,,C4015,Coffee Machine,609.0,956.6926761063041,credit card,Completed
T89257,,C2352,Coffee Machine,776.0,,Cash,completed
T89262,,C3120,Coffee Machine,3.0,-899.937509725588,pay pal,
T89263,,C3900,Tablet,737.0,,Cash,completed
T89264,,C3504,Tablet,10.0,196.7297426340918,credit card,completed
T89265,,C4432,Coffee Mach,-6.0,,PayPal,completed
T89266,,C3090,Coffee Machine,833.0,-180.40049434354637,creditcard,Completed
T89270,,C2828,Headphones,-4.0,296.5766082281202,Credit Card,Failed
T89271,,C1279,Tablet,-6.0,450.11042444168066,pay pal,completed
,,C1201,Laptop,-3.0,-390.1912134048682,creditcard,
T89274,,,Headphones,-2.0,89.99859654050243,Credit Card,completed
T89275,,C642,Tablet,9.0,,pay pal,complete
T89277,,C1980,Sm,116.0,,credit card,completed
T89278,,C935,Tablet,-8.0,-331.1726340169631,PayPal,completed
T89281,,C803,Coffee Machine,-6.0,,PayPal ,Failed
,,C3216,Headphones,2.0,522.7958492679691,Credit Card,Completed
T89283,,C761,Headphones,7.0,972.805187521886,pay pal,Failed
T89284,,C009,Laptop,161.0,-326.33318941891264,creditcard,completed
T89285,,C583,Coffee Machine,485.0,$-729.09,Cash,Pending
T89287,,C4246,Smartphone,538.0,,PayPal ,
T89288,,C4771,Headphones,5.0,370.905927344855,Cash,Pending
T89289,,C3135,H,-7.0,,Credit Card,
T89290,,C3492,Smartphone,611.0,885.1611841703877,PayPal ,Failed
T89292,,C180,Headphones,140.0,334.0855436815153,Cash,
T89293,,C3475,Coffee Ma,-6.0,707.4813960264191,pay pal,Completed
T89294,,,Laptop,668.0,267.93483869951865,PayPal ,complete
T89295,,,Coffee Machine,285.0,464.22971693316435,Cash,Completed
T89296,,C984,Smartphone,2.0,832.4332250672694,pay pal,
T89297,,C4360,Coffee Machine,546.0,-561.1508241833175,creditcard,
T89298,,C3262,Tablet,5.0,-155.8049334234022,pay pal,complete
T89299,,C354,Tablet,10.0,-353.5712476995882,creditcard,Pending
T89301,,C3870,Headphones,3.0,,Credit Card,Pending
,,C1018,S,-10.0,-958.7882057074703,Cash,
T89304,,C4915,Laptop,7.0,,credit card,completed
T89305,,C4877,Laptop,7.0,161.76607951237798,pay pal,
T89306,,C3673,Tablet,848.0,,PayPal,completed
T89307,,C851,Lapt,-6.0,,credit card,complete
T89308,,C3060,Tablet,767.0,70.85031274629053,credit card,Completed
T89310,,C2496,Tablet,-3.0,465.36750452979146,Credit Card,completed
,,C541,Laptop,3.0,909.8560829976553,creditcard,Completed
T89312,,C2924,Coffee Machine,4.0,-696.748192422928,credit card,completed
T89313,,C4336,Smartphone,-2.0,,credit card,
T89314,,C3984,Laptop,-6.0,-530.6605702775454,PayPal,Pending
T89315,,C1851,Smartphone,-5.0,769.481278617849,pay pal,Pending
T89316,,C3231,Laptop,-8.0,273.02903244528443,credit card,completed
T89317,,C4088,Lapto,-8.0,,creditcard,
T89318,,C2176,Smartphone,261.0,816.3479426125998,Cash,completed
T89319,,C170,Laptop,-3.0,159.30033921737737,Cash,
T89320,,C4385,Smartphone,-5.0,,Credit Card,Failed
,,,Laptop,-3.0,-768.8806471358356,PayPal,complete
T89324,,C182,Tablet,7.0,,pay pal,
T89325,,C1008,Smartphone,179.0,,PayPal ,Failed
T89326,,C1520,Smartphone,307.0,-424.4692748780096,PayPal,Failed
T89327,,C1699,Smartphone,219.0,936.8477687465814,Credit Card,complete
T89329,,C056,Headphones,-3.0,394.4712328221805,Credit Card,complete
T89330,,C2689,Hea,730.0,-290.778371532134,credit card,
T89331,,C1285,Lap,2.0,262.3309320496554,pay pal,Pending
T89332,,C2637,Tablet,-2.0,-485.22124222062985,Cash,
T89334,,C1668,Headphones,831.0,-54.5419719160559,PayPal ,Failed
T89336,,C4411,Headphones,647.0,,pay pal,Failed
T89337,,C1470,Laptop,2.0,495.38948845347755,Cash,completed
T89338,,C269,Tablet,470.0,55.10627013531897,Credit Card,
T89341,,C254,Tablet,668.0,,pay pal,Pending
T89343,,C1278,Coffee Machine,-8.0,316.4911500280541,PayPal ,completed
T89344,,C4472,Tablet,-8.0,,creditcard,Failed
T89345,,C1506,Tablet,2.0,,credit card,Pending
T89349,,C4447,He,750.0,988.6020724347848,Credit Card,Failed
T89350,,C2310,Coffee Mac,263.0,758.3170615792039,pay pal,
T89353,,C3737,Coffee Machine,-9.0,,creditcard,complete
T89354,,C1914,Laptop,661.0,$-609.58,Credit Card,complete
,,C274,Coffee Machine,10.0,$920.75,creditcard,Completed
,,C1861,Laptop,8.0,574.2732243525467,credit card,Pending
T89357,,C3335,Coffee Machine,10.0,,credit card,completed
T89358,,C4618,Tablet,702.0,-812.6684982199821,creditcard,complete
T89360,,C4043,Smartphone,-10.0,304.52214796822227,Credit Card,
T89361,,C198,Smartphone,8.0,-649.834103379381,creditcard,Failed
T89362,,C3640,Tablet,,$622.30,creditcard,Pending
T89363,,C1824,Laptop,6.0,,Cash,completed
T89364,,C3118,Smartphone,-2.0,-710.302304800077,Credit Card,completed
T89365,,C4358,Smartphone,9.0,192.25694242139346,creditcard,
T89366,,C2389,Laptop,7.0,,Cash,Pending
T89369,,C3175,Laptop,714.0,-295.0491498127394,PayPal,Failed
T89370,,C4039,Laptop,-10.0,-928.3493697017022,PayPal,completed
T89371,,C503,Laptop,902.0,795.0995479149369,credit card,Pending
T89372,,C1280,Headphones,614.0,705.0837049968277,creditcard,
T89375,,C1736,Smartphone,575.0,$-742.77,Credit Card,complete
T89377,,C825,Smartphone,-4.0,-446.5920647878904,pay pal,Completed
T89378,,C2180,Headphones,425.0,-766.7231813213558,PayPal ,Pending
T89380,,C1210,Smartphone,110.0,,Cash,Completed
T89381,,C1250,Laptop,9.0,789.8491253833955,PayPal,Pending
T89384,,C4127,Laptop,3.0,-680.6695889608919,PayPal ,Failed
T89385,,C4489,Coffee Machine,8.0,,creditcard,Pending
T89387,,C4559,Headphones,-6.0,304.2954145335128,PayPal ,Failed
T89388,,C4144,Smartphone,772.0,-351.57913552069886,Credit Card,Completed
T89390,,C3879,Coffee Machine,-7.0,,creditcard,Completed
T89392,,C734,Tablet,-4.0,,pay pal,Failed
T89393,,C4538,Headphones,7.0,,credit card,completed
T89396,,,Tablet,-3.0,-675.2981187231708,pay pal,
T89397,,C4057,Smartphone,-7.0,649.0945922459474,creditcard,Completed
T89399,,C1842,Tablet,-10.0,-579.8866368432523,creditcard,
T89400,,C1717,Smartphone,8.0,-680.8343251273374,Credit Card,Pending
,,C4170,Smart,491.0,-634.1360316063738,creditcard,Pending
T89402,,C1014,Tablet,-10.0,,PayPal ,Completed
T89404,,C3761,Smartphone,-4.0,,Credit Card,Pending
,,C2877,Headphones,-10.0,,credit card,
T89406,,C3505,Coffee Machine,5.0,,Cash,
T89407,,C3227,La,10.0,-425.78215657151463,pay pal,completed
T89409,,C3474,Smartphone,-4.0,,PayPal ,Completed
T89410,,C4137,Smartphone,1.0,,Cash,Failed
T89412,,,Tablet,623.0,$-85.80,pay pal,completed
T89414,,C1157,Laptop,-9.0,-127.03572882705316,credit card,complete
T89415,,C1889,Headphones,,868.6417648233102,PayPal,Failed
T89417,,C2085,Coffee Machine,-1.0,869.3464918637815,PayPal ,completed
T89418,,C4117,Coffee Machine,6.0,,credit card,complete
T89419,,,Smartphone,685.0,-760.2031208872288,Cash,complete
T41155,,C2342,Coffee Machine,972.0,-189.2571010716306,Cash,Completed
T89426,,C2365,Laptop,525.0,$58.01,pay pal,
T89427,,C514,Laptop,850.0,65.77453107262531,PayPal ,Pending
T89429,,C076,Tablet,8.0,126.84106469994737,PayPal ,complete
T89433,,C4098,Smartphone,-4.0,-836.3641101126072,Credit Card,completed
T89434,,C856,Smartphone,-1.0,759.0554580308468,pay pal,
T89436,,C3036,Laptop,10.0,,PayPal ,Failed
T89437,,C736,Headphones,-10.0,-876.8921485847054,pay pal,Completed
T89438,,C2936,Coffee Machine,,837.7031588448896,credit card,Completed
T89440,,C2833,Laptop,384.0,-213.51298281588538,Cash,
T89441,,C1327,Laptop,-6.0,-439.0825348848648,PayPal,Completed
T89443,,C2516,Coffee Machine,-3.0,,creditcard,Pending
T89444,,C2304,Coffee Machi,873.0,806.2326126594617,Credit Card,completed
,,C4150,H,780.0,200.5045273301782,Cash,Completed
T89448,,C828,Headphones,1.0,222.7357385636147,PayPal ,Failed
T89449,,C2982,Smartphone,833.0,-834.4495676007194,pay pal,Pending
T89450,,C668,Coffee Machine,-10.0,,Cash,Completed
T89452,,,Smartphone,716.0,-600.9098725992558,creditcard,
T89456,,C2509,Tablet,156.0,55.81472778608822,PayPal,complete
T89459,,C2273,Coffee Ma,780.0,,Cash,
T89462,,C4453,Tablet,-3.0,667.3111420523992,credit card,Pending
T89464,,C4254,Table,417.0,,pay pal,Pending
T89465,,C1660,Tablet,424.0,,Cash,Pending
T89469,,C2936,Tablet,5.0,252.99992380079885,Credit Card,Failed
T89471,,C749,Headphones,8.0,,Cash,Pending
T89473,,C2640,Tablet,-10.0,963.2712302370529,Cash,Failed
T89474,,C486,Laptop,8.0,,creditcard,
T89475,,C2015,Coffee Machine,-1.0,$-496.82,pay pal,Completed
T89476,,C473,Coffee Machine,384.0,,pay pal,Failed
T89477,,C4898,Coffee Machine,542.0,,pay pal,complete
T89478,,C4817,Laptop,7.0,-716.4876710457459,credit card,Pending
T89479,,C389,Tablet,499.0,-745.9794731124584,PayPal ,Failed
T89481,,C3589,Laptop,-8.0,-231.3589785478772,Cash,complete
T89482,,C2767,Smartphone,2.0,202.36508461101187,PayPal ,Failed
T89483,,C3087,Headphones,5.0,599.9204807510853,PayPal ,completed
T89484,,C1623,Headphones,631.0,,Credit Card,Pending
T89485,,C1914,Smartphone,1.0,-843.8604772682477,PayPal,complete
T89487,,C2778,Laptop,-3.0,,Cash,Completed
T89488,,C969,Laptop,7.0,819.1549664291671,PayPal ,
,,C835,Smartphone,1.0,,Credit Card,complete
T89490,,C1602,Laptop,,865.4249370298905,Credit Card,complete
T89491,,,Coffee Machine,7.0,-205.18930646388753,credit card,completed
T89493,,C2941,Smartphone,394.0,,Credit Card,Completed
T89494,,C4312,Laptop,896.0,,pay pal,completed
T89496,,C3061,Smartphone,-6.0,404.7313037718563,PayPal ,complete
T89498,,C3918,Coffee Machine,-10.0,-536.6445018184337,PayPal,
T89500,,C1531,Smartphone,211.0,,creditcard,
T89501,,C4961,Smartphone,-3.0,866.6673719579543,pay pal,complete
T89504,,C4518,Headphones,-7.0,,Cash,Pending
T89505,,C400,Coffee Machine,737.0,282.90504398214864,Credit Card,Failed
T89506,,C3311,Laptop,-8.0,,PayPal ,complete
T89508,,C3569,Smartphone,931.0,,Cash,
T89509,,C3354,Headphones,1.0,483.81841095386403,creditcard,Completed
,,C1596,Coffee Machine,-10.0,,credit card,complete
T89514,,,Laptop,-6.0,,PayPal,completed
T89515,,C2614,Coffee Machine,102.0,-933.6150290150952,PayPal,complete
T89516,,C1210,Coffee Machine,-6.0,410.58841923695286,pay pal,Failed
T89519,,C4512,Smartphone,4.0,-195.22640550157212,pay pal,completed
T89520,,C905,Smartphone,420.0,,Credit Card,Failed
T89522,,C4793,Coffee Machine,239.0,,creditcard,Pending
T89523,,C2741,Coffee Machine,-5.0,624.6240047120019,PayPal ,Failed
T89524,,C4162,Smartphone,4.0,645.9379297494453,creditcard,Completed
T89525,,C1979,Smartphone,5.0,-510.232431849235,credit card,complete
T89528,,C2771,Tablet,1.0,357.6604214868416,PayPal ,
T89529,,C2712,Headphones,-7.0,,PayPal ,
T89531,,C602,Tablet,-7.0,-930.6942951263441,credit card,
T89532,,C2075,Tablet,1.0,$-235.65,creditcard,Completed
T89536,,C4152,Headphones,257.0,369.69415415424095,PayPal,
,,C4493,Coffee Machine,650.0,-185.01359744508102,PayPal,Completed
T89540,,C130,Smar,349.0,,PayPal,complete
T89541,,C1034,Tablet,330.0,320.35932744427174,pay pal,
T89543,,C3554,Laptop,317.0,$489.04,PayPal,
T89545,,C4241,Headphones,10.0,740.9309996005106,Credit Card,
T89546,,C2670,Headphones,425.0,436.7818242487762,Cash,completed
T89547,,C3650,Laptop,969.0,905.1191848140154,PayPal,
T89550,,C2772,Headphones,608.0,,Cash,Failed
T89552,,C881,Tablet,-9.0,515.0151126048463,Cash,Failed
T89554,,C4853,Laptop,174.0,-374.9887537596783,credit card,Failed
T89559,,C2747,Headphones,4.0,704.8389779194907,Cash,Pending
T89560,,C3873,Headphones,385.0,-392.18531506336365,credit card,Completed
T89563,,C4703,Laptop,-4.0,-999.0784093468075,PayPal ,Pending
T89564,,C4874,Laptop,119.0,-223.89382041270085,PayPal,Completed
T89566,,C3554,Headphones,-5.0,,PayPal ,
T89567,,C4377,Smartphone,9.0,-198.4395939936952,pay pal,complete
T89569,,C1512,Tablet,6.0,,pay pal,
T89570,,,Smar,-2.0,,pay pal,completed
T89571,,C2844,Laptop,906.0,50.892625425795565,pay pal,complete
T89572,,C397,Coffee Machine,780.0,-511.41596355012047,Cash,
T89573,,C2904,Tablet,514.0,129.3337835742911,Credit Card,Completed
T89574,,,Tablet,-3.0,,Credit Card,Completed
T89576,,C1856,Coffee Machine,4.0,-378.42081281937044,PayPal,completed
T70600,,C3758,Headphones,10.0,-807.9693444286298,pay pal,Failed
T89578,,,Headphones,750.0,,pay pal,Completed
T89580,,C3171,Smartphone,2.0,-466.87931675187883,Credit Card,Completed
T89581,,C1198,Tablet,-1.0,$-420.34,credit card,
T89582,,C2995,C,514.0,,Credit Card,Pending
,,C4155,Smartphone,-6.0,-266.4980700818653,Cash,Pending
T89584,,C3531,Coffee Machine,-1.0,66.70347568008266,Cash,Failed
T89585,,C1712,Smartphone,9.0,,Credit Card,completed
